age,job,marital,education,default,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,subscribed
0.3673469387755102,0.36363636363636365,0.3333333333333333,1.0,0.0,0.0,0.019926799511996746,0.03571428571428571,1.0,0.0,0.5,-0.8529411764705882,0.9809638376228011,-0.8031496062992126,0.0
0.5918367346938775,0.45454545454545453,0.3333333333333333,0.4,0.0,0.0,0.028263521756811714,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.40816326530612246,0.5454545454545454,0.3333333333333333,0.0,0.5,1.0,0.026636844245628306,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.41836734693877553,0.09090909090909091,0.3333333333333333,0.4,0.0,0.0,0.02135014233428223,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.5102040816326531,0.09090909090909091,0.0,0.4,0.0,1.0,0.04514030093533957,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.5204081632653061,0.18181818181818182,0.0,1.0,0.0,1.0,0.028670191134607562,0.10714285714285714,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.40816326530612246,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.008743391622610817,0.05357142857142857,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.3163265306122449,0.09090909090909091,0.3333333333333333,0.6,0.0,0.0,0.061610410736071576,0.05357142857142857,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.5612244897959183,0.0,0.3333333333333333,0.0,0.0,1.0,0.0014233428222854819,0.05357142857142857,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.47959183673469385,0.0,0.3333333333333333,0.8,0.0,1.0,0.0829605530703538,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.2755102040816326,0.5454545454545454,0.6666666666666666,0.8,0.0,0.0,0.02277348515656771,0.03571428571428571,1.0,0.0,0.5,-0.8529411764705882,0.9809638376228011,-0.8031496062992126,0.0
0.5816326530612245,0.09090909090909091,0.0,0.4,0.0,1.0,0.009150061000406669,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.46938775510204084,0.36363636363636365,0.6666666666666666,0.8,0.0,0.0,0.05937372915819439,0.03571428571428571,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.6122448979591837,0.45454545454545453,0.3333333333333333,0.4,0.0,0.0,0.029076860512403414,0.03571428571428571,0.015015015015015015,0.2857142857142857,0.0,-0.5,0.9921913746346303,-0.7539370078740157,0.0
0.47959183673469385,0.5454545454545454,0.3333333333333333,0.8,0.0,0.0,0.0056933712891419274,0.23214285714285715,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.46938775510204084,0.0,0.6666666666666666,0.0,0.0,0.0,0.10370069133794226,0.03571428571428571,0.01701701701701702,0.14285714285714285,1.0,-0.5,0.9921913746346303,-0.7539370078740157,0.0
0.3163265306122449,0.8181818181818182,0.6666666666666666,0.8,0.0,0.0,0.06669377795851972,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.6020408163265306,0.8181818181818182,0.3333333333333333,1.0,0.0,1.0,0.07848718991459944,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.46938775510204084,0.09090909090909091,0.3333333333333333,0.4,0.5,1.0,0.05246034973566491,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.24489795918367346,0.8181818181818182,0.6666666666666666,0.6,0.5,1.0,0.09089060593737291,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.5204081632653061,0.8181818181818182,0.3333333333333333,0.6,0.5,0.0,0.011793411956079707,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.29591836734693877,0.0,0.3333333333333333,0.4,0.0,0.0,0.05022366815778772,0.08928571428571429,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.37755102040816324,0.9090909090909091,0.3333333333333333,0.6,0.5,1.0,0.00854005693371289,0.2857142857142857,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.32653061224489793,0.0,0.6666666666666666,0.8,0.0,1.0,0.05652704351362343,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.29591836734693877,0.8181818181818182,0.6666666666666666,0.6,0.0,0.0,0.032736884912566086,0.05357142857142857,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.29591836734693877,0.09090909090909091,0.6666666666666666,0.4,0.0,0.0,0.0211468076453843,0.08928571428571429,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.32653061224489793,0.6363636363636364,0.6666666666666666,0.4,0.0,0.0,0.0063033753558357055,0.35714285714285715,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.336734693877551,0.0,0.6666666666666666,0.8,0.0,0.0,0.018300122000813338,0.07142857142857142,1.0,0.14285714285714285,0.0,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.4387755102040816,0.6363636363636364,0.3333333333333333,0.4,0.0,0.0,0.032126880845872306,0.017857142857142856,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.4489795918367347,0.09090909090909091,0.3333333333333333,0.4,0.0,0.0,0.0727938186254575,0.05357142857142857,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.3469387755102041,0.6363636363636364,0.6666666666666666,0.0,0.0,0.0,0.031516876779178526,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.4897959183673469,0.6363636363636364,0.3333333333333333,0.0,0.0,0.0,0.01972346482309882,0.05357142857142857,1.0,0.2857142857142857,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.3673469387755102,0.6363636363636364,0.3333333333333333,0.0,0.5,0.0,0.05978039853599024,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.5408163265306123,0.9090909090909091,0.3333333333333333,0.4,0.5,0.0,0.026636844245628306,0.05357142857142857,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.4897959183673469,0.8181818181818182,0.6666666666666666,0.0,0.0,0.0,0.018910126067507117,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.45918367346938777,0.09090909090909091,0.3333333333333333,0.4,0.0,0.0,0.0156567710451403,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.2755102040816326,0.6363636363636364,0.6666666666666666,0.8,0.0,0.0,0.07808052053680357,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.40816326530612246,0.0,0.3333333333333333,0.8,0.5,1.0,0.08479056527043513,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.2653061224489796,0.2727272727272727,0.3333333333333333,0.4,0.0,0.0,0.2340382269215128,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.3979591836734694,0.8181818181818182,0.3333333333333333,0.6,0.0,1.0,0.030703538023586822,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.336734693877551,0.09090909090909091,0.3333333333333333,0.4,0.0,1.0,0.06364375762505084,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.2857142857142857,0.0,0.6666666666666666,0.8,0.0,0.0,0.03172021146807645,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.3469387755102041,0.2727272727272727,0.3333333333333333,0.8,0.0,1.0,0.07889385929239529,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.3163265306122449,0.0,0.6666666666666666,0.8,0.0,0.0,0.08784058560390402,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.3469387755102041,0.09090909090909091,0.6666666666666666,0.0,0.0,0.0,0.08845058967059781,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.5918367346938775,0.45454545454545453,0.3333333333333333,0.6,0.5,1.0,0.008946726311508743,0.14285714285714285,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.3979591836734694,0.0,0.0,0.4,0.0,0.0,0.016063440422936153,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.35714285714285715,0.09090909090909091,0.3333333333333333,0.4,0.5,1.0,0.08499389995933307,0.05357142857142857,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.41836734693877553,0.09090909090909091,0.0,0.4,0.0,0.0,0.07726718178121188,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.45918367346938777,0.09090909090909091,0.3333333333333333,0.4,0.5,1.0,0.022570150467669785,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.5,0.09090909090909091,0.3333333333333333,0.4,0.0,1.0,0.0006100040666937779,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.5204081632653061,0.09090909090909091,0.3333333333333333,0.4,0.5,0.0,0.015860105734038225,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.24489795918367346,0.36363636363636365,0.3333333333333333,0.8,0.0,1.0,0.0056933712891419274,0.08928571428571429,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.3469387755102041,0.0,0.3333333333333333,0.8,0.0,0.0,0.02541683611224075,0.03571428571428571,1.0,0.0,0.5,-0.3235294117647059,0.9940063524222568,-0.7381889763779528,0.0
0.3673469387755102,0.5454545454545454,0.3333333333333333,0.4,0.0,1.0,0.02480683204554697,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.24489795918367346,0.6363636363636364,0.6666666666666666,0.0,0.0,1.0,0.012403416022773485,0.25,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.4489795918367347,0.09090909090909091,0.6666666666666666,0.4,0.0,1.0,0.022570150467669785,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.3163265306122449,0.09090909090909091,0.3333333333333333,0.4,0.5,0.0,0.031110207401382674,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.4489795918367347,0.8181818181818182,0.3333333333333333,0.6,0.0,0.0,0.06893045953639691,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.336734693877551,0.0,0.3333333333333333,0.8,0.0,0.0,0.013623424156161041,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.29591836734693877,0.8181818181818182,0.6666666666666666,0.0,0.0,0.0,0.01769011793411956,0.05357142857142857,1.0,0.0,0.5,0.4117647058823529,0.9860394441102917,-0.7106299212598426,0.0
0.5714285714285714,0.45454545454545453,0.3333333333333333,0.4,0.5,1.0,0.012200081333875559,0.35714285714285715,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.30612244897959184,0.8181818181818182,0.6666666666666666,0.8,0.0,0.0,0.018503456689711265,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.2653061224489796,0.6363636363636364,0.3333333333333333,0.0,0.0,0.0,0.0211468076453843,0.05357142857142857,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.2857142857142857,0.6363636363636364,0.3333333333333333,0.0,0.5,1.0,0.06547376982513217,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.42857142857142855,0.36363636363636365,0.3333333333333333,0.4,0.0,0.0,0.023180154534363562,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.35714285714285715,0.36363636363636365,0.3333333333333333,0.8,0.0,1.0,0.07096380642537617,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.32653061224489793,0.0,0.6666666666666666,0.8,0.0,1.0,0.025010166734444898,0.07142857142857142,1.0,0.0,0.5,-0.8529411764705882,0.9757510525815949,-0.6614173228346457,0.0
0.5102040816326531,0.36363636363636365,0.3333333333333333,0.8,0.0,0.0,0.049816998779991864,0.03571428571428571,1.0,0.0,0.5,-0.5294117647058824,0.9852480293773149,-0.6850393700787402,0.0
0.30612244897959184,0.6363636363636364,0.3333333333333333,0.0,0.0,1.0,0.05063033753558357,0.03571428571428571,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.3673469387755102,0.6363636363636364,0.3333333333333333,0.0,0.0,0.0,0.06791378609190728,0.03571428571428571,1.0,0.0,0.5,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.21428571428571427,0.6363636363636364,0.6666666666666666,0.0,0.0,0.0,0.027653517690117934,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.32653061224489793,0.0,0.3333333333333333,0.4,0.0,0.0,0.05327368849125661,0.03571428571428571,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.35714285714285715,0.0,0.6666666666666666,0.8,0.5,0.0,0.0508336722244815,0.017857142857142856,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.3469387755102041,0.8181818181818182,0.3333333333333333,0.8,0.0,0.0,0.0634404229361529,0.017857142857142856,1.0,0.0,0.5,-1.0,0.977650447940739,-0.5925196850393701,0.0
0.5306122448979592,0.18181818181818182,0.3333333333333333,0.4,0.0,0.0,0.03355022366815779,0.08928571428571429,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.5510204081632653,0.2727272727272727,0.3333333333333333,0.4,0.0,0.0,0.07360715738104921,0.05357142857142857,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.45918367346938777,0.6363636363636364,0.0,0.0,0.0,0.0,0.0030500203334688897,0.16071428571428573,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.3979591836734694,0.09090909090909091,0.0,0.4,0.5,0.0,0.020536803578690525,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.30612244897959184,0.7272727272727273,0.6666666666666666,0.6,0.0,0.0,0.03294021960146401,0.03571428571428571,0.009009009009009009,0.2857142857142857,0.0,-0.3235294117647059,0.9940063524222568,-0.7381889763779528,0.0
0.42857142857142855,0.8181818181818182,0.3333333333333333,0.6,0.0,0.0,0.01911346075640504,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.25510204081632654,0.8181818181818182,0.6666666666666666,0.6,0.0,0.0,0.10553070353802359,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.2857142857142857,0.09090909090909091,0.3333333333333333,0.4,0.0,0.0,0.11163074420496137,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.3877551020408163,0.09090909090909091,0.3333333333333333,0.4,0.0,0.0,0.06222041480276535,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
0.29591836734693877,0.8181818181818182,0.3333333333333333,0.6,0.0,1.0,0.026026840178934526,0.10714285714285714,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.46938775510204084,0.09090909090909091,0.3333333333333333,0.4,0.5,0.0,0.012810085400569337,0.03571428571428571,1.0,0.0,0.5,-0.5294117647058824,0.9821456836240464,-0.9271653543307088,0.0
0.46938775510204084,0.0,0.0,0.8,0.0,1.0,0.028060187067913786,0.03571428571428571,1.0,0.0,0.5,0.4117647058823529,0.996813236675214,-0.8228346456692913,0.0
0.3163265306122449,0.8181818181818182,0.3333333333333333,0.0,0.0,0.0,0.03029686864579097,0.017857142857142856,1.0,0.14285714285714285,0.0,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.37755102040816324,0.8181818181818182,0.6666666666666666,0.8,0.0,1.0,0.101667344448963,0.017857142857142856,1.0,0.0,0.5,0.3235294117647059,0.9918431521521205,-0.7165354330708662,0.0
0.4897959183673469,0.09090909090909091,0.3333333333333333,0.6,0.0,0.0,0.004473363155754371,0.44642857142857145,1.0,0.0,0.5,0.4117647058823529,0.9910411852227042,-0.8405511811023623,0.0
0.3469387755102041,0.0,0.6666666666666666,0.8,0.0,0.0,0.04656364375762505,0.05357142857142857,1.0,0.0,0.5,-0.029411764705882356,0.9834647081790076,-0.8267716535433072,0.0
0.37755102040816324,0.8181818181818182,0.0,0.6,0.0,0.0,0.06689711264741766,0.017857142857142856,1.0,0.0,0.5,-0.5294117647058824,0.9802251838720231,-0.909448818897638,0.0
